ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
72208644;40;36.3;0;0;0;35.6;-0.11;0;-0.01;0.11;-195;0;0.2421;0.0007;9.3187;0.0284;43212;61234;176.717;0;36;-0.002;-0.053;72208611;0.2421;0.0007;9.3187;0.0284;0.771;351.941;0;-0.05;-0.118;268.289;380.151;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72208706;40;36.4;0;0;0;35.6;-0.04;0;0.1;0.04;-195;0;0.2421;0.0007;9.3187;0.0284;43211;61235;103.644;0;36;0.003;-0.054;72208675;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;-0.05;-0.124;268.276;380.164;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72208800;40;36.3;0;0;0;35.6;0.09;0;0.04;-0.09;-183;0;0.2421;0.0007;9.3187;0.0284;43210;61236;0.951225;0;36;-0.003;-0.054;72208745;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;0.1;-0.119;268.27;380.17;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72208862;40;36.3;0;0;0;35.6;0.06;0;-0.1;-0.05;-183;0;0.2421;0.0007;9.3187;0.0284;43208;61238;292.78;0;36;0.002;-0.053;72208830;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;0.14;-0.113;268.264;380.176;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72208932;39.9;36.3;0;0;0;35.6;-0.07;0;-0.08;0.07;-193;0;0.2421;0.0007;9.3187;0.0284;43207;61239;219.01;0;36;0.002;-0.054;72208893;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;-0.06;-0.117;268.251;380.189;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209018;39.9;36.3;0;0;0;35.6;-0.07;0;0.07;0.07;-195;0;0.2421;0.0007;9.3187;0.0284;43205;61241;106.058;0;36;0;-0.054;72208964;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;-0.1;-0.122;268.245;380.195;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209081;39.9;36.4;0;0;0;35.6;0.08;0;0.08;-0.08;-185;0;0.2421;0.0007;9.3187;0.0284;43204;61242;38.1267;0;36;0.001;-0.054;72209049;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;0.03;-0.121;268.233;380.207;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209144;40;36.3;0;0;0;35.6;0.1;0;-0.04;-0.1;-182;0;0.2421;0.0007;9.3187;0.0284;43203;61243;331.37;0;36;0;-0.054;72209112;0.2421;0.0007;9.3187;0.0284;0.802;366.16;0;0.13;-0.115;268.227;380.213;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209206;39.9;36.3;0;0;0;35.6;0;0;-0.11;0;-188;0;0.2421;0.0007;9.3187;0.0284;43202;61244;259.832;0;36;-0.001;-0.054;72209175;0.2421;0.0007;9.3187;0.0284;0.792;361.455;0;0;-0.113;268.214;380.226;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209300;39.9;36.3;0;0;0;35.6;-0.1;0;0;0.1;-200;0;0.2421;0.0007;9.3187;0.0284;43200;61246;144.002;0;36;0;-0.054;72209245;0.2421;0.0007;9.3187;0.0284;0.792;361.455;0;-0.1;-0.119;268.208;380.232;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209362;40;36.3;0;0;0;35.6;0.01;0;0.11;-0.01;-192;0;0.2421;0.0007;9.3187;0.0284;43199;61247;73.6822;0;36;-0.001;-0.054;72209330;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;-0.07;-0.124;268.202;380.238;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209425;39.9;36.3;0;0;0;35.6;0.11;0;0.02;-0.11;-185;0;0.2421;0.0007;9.3187;0.0284;43198;61248;6.9552;0;36;-0.001;-0.054;72209394;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;0.08;-0.115;268.189;380.251;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209487;39.9;36.3;0;0;0;35.6;0.06;0;-0.09;-0.06;-183;0;0.2421;0.0007;9.3187;0.0284;43196;61250;299.575;0;36;-0.002;-0.053;72209456;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;0.06;-0.113;268.183;380.257;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209581;40;36.3;0;0;0;35.6;-0.08;0;-0.06;0.08;-199;0;0.2421;0.0007;9.3187;0.0284;43195;61251;184.693;0;36;0.001;-0.054;72209525;0.2421;0.0007;9.3187;0.0284;0.776;354.331;0;-0.05;-0.116;268.177;380.263;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209644;39.9;36.3;0;0;0;35.6;-0.05;0;0.09;0.05;-195;0;0.2421;0.0007;9.3187;0.0284;43193;61253;112.095;0;36;0;-0.053;72209611;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;-0.1;-0.123;268.171;380.269;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209713;39.9;36.3;0;0;0;35.6;0.07;0;0.09;-0.07;-186;0;0.2421;0.0007;9.3187;0.0284;43192;61254;44.747;0;36;0.001;-0.054;72209675;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;0.07;-0.119;268.158;380.282;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209800;40;36.3;0;0;0;35.6;0.09;0;-0.05;-0.09;-183;0;0.2421;0.0007;9.3187;0.0284;43191;61255;302.121;0;36;-0.002;-0.054;72209767;0.2421;0.0007;9.3187;0.0284;0.79;360.273;0;0.14;-0.115;268.152;380.288;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209862;40;36.3;0;0;0;35.6;-0.05;0;-0.1;0.05;-191;0;0.2421;0.0007;9.3187;0.0284;43189;61257;228.926;0;36;0.002;-0.053;72209831;0.2421;0.0007;9.3187;0.0284;0.8;364.988;0;-0.09;-0.115;268.14;380.3;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209925;40;36.3;0;0;0;35.6;-0.11;0;0.03;0.1;-199;0;0.2421;0.0007;9.3187;0.0284;43188;61258;152.229;0;36;0.002;-0.054;72209893;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;-0.09;-0.123;268.133;380.307;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72209987;40;36.3;0;0;0;35.6;0;0;0.11;0;-192;0;0.2421;0.0007;9.3187;0.0284;43187;61259;80.9293;0;36;0;-0.054;72209956;0.2421;0.0007;9.3187;0.0284;0.8;364.988;0;0;-0.121;268.121;380.319;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210081;39.9;36.3;0;0;0;35.6;0.1;0;0;-0.1;-180;0;0.2421;0.0007;9.3187;0.0284;43185;61261;340.061;0;36;0;-0.053;72210025;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;0.12;-0.115;268.115;380.325;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210144;39.9;36.3;0;0;0;35.6;0.01;0;-0.11;-0.01;-186;0;0.2421;0.0007;9.3187;0.0284;43184;61262;268.633;0;36;0;-0.054;72210111;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;0.09;-0.112;268.109;380.331;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210206;40;36.3;0;0;0;35.6;-0.1;0;-0.04;0.1;-199;0;0.2421;0.0007;9.3187;0.0284;43183;61263;192.506;0;36;-0.001;-0.054;72210175;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;-0.11;-0.118;268.096;380.344;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210300;39.9;36.3;0;0;0;35.6;-0.03;0;0.09;0.03;-192;0;0.2421;0.0007;9.3187;0.0284;43181;61265;82.6985;0;36;0;-0.054;72210245;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;-0.05;-0.123;268.09;380.35;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210362;39.9;36.3;0;0;0;35.6;0.1;0;0.04;-0.11;-186;0;0.2421;0.0007;9.3187;0.0284;43180;61266;15.1309;0;36;0;-0.054;72210330;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;0.06;-0.119;268.084;380.356;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210425;39.9;36.3;0;0;0;35.6;0.08;0;-0.08;-0.08;-183;0;0.2421;0.0007;9.3187;0.0284;43179;61267;308.381;0;36;-0.001;-0.054;72210394;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;0.07;-0.111;268.071;380.369;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210488;40;36.3;0;0;0;35.6;-0.04;0;-0.1;0.04;-191;0;0.2421;0.0007;9.3187;0.0284;43177;61269;235.226;0;36;-0.001;-0.053;72210463;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;-0.04;-0.116;268.065;380.375;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210581;40;36.3;0;0;0;35.6;-0.09;0;0.05;0.09;-197;0;0.2421;0.0007;9.3187;0.0284;43176;61270;121.16;0;36;-0.001;-0.054;72210525;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;-0.1;-0.123;268.059;380.381;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210644;40;36.3;0;0;0;35.6;0.05;0;0.09;-0.05;-187;0;0.2421;0.0007;9.3187;0.0284;43174;61272;52.5;0;36;0.002;-0.053;72210611;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;0;-0.122;268.053;380.387;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210706;40;36.3;0;0;0;35.6;0.11;0;-0.01;-0.11;-179;0;0.2421;0.0007;9.3187;0.0284;43173;61273;347.169;0;36;0.001;-0.054;72210675;0.2421;0.0007;9.3187;0.0284;0.79;360.273;0;0.12;-0.115;268.04;380.4;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210800;40;36.3;0;0;0;35.6;0;0;-0.1;0;-191;0;0.2421;0.0007;9.3187;0.0284;43171;61275;237.2;0;36;-0.002;-0.054;72210745;0.2421;0.0007;9.3187;0.0284;0.805;367.331;0;0.03;-0.114;268.034;380.406;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210862;39.9;36.3;0;0;0;35.6;-0.11;0;0.01;0.11;-197;0;0.2421;0.0007;9.3187;0.0284;43170;61276;161.354;0;36;0.003;-0.054;72210837;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;-0.08;-0.118;268.022;380.418;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210925;39.9;36.3;0;0;0;35.6;-0.01;0;0.11;0.01;-194;0;0.2421;0.0007;9.3187;0.0284;43169;61277;89.76;0;36;0;-0.054;72210893;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;-0.02;-0.123;268.016;380.425;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72210987;40;36.3;0;0;0;35.6;0.1;0;0.05;-0.1;-185;0;0.2421;0.0007;9.3187;0.0284;43168;61278;22.1862;0;36;0;-0.054;72210956;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;0.1;-0.117;268.003;380.437;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211081;39.9;36.3;0;0;0;35.6;0.06;0;-0.08;-0.05;-186;0;0.2421;0.0007;9.3187;0.0284;43166;61280;277.852;0;36;0;-0.053;72211025;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;0.08;-0.111;267.997;380.443;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211144;40;36.3;0;0;0;35.6;-0.09;0;-0.06;0.09;-197;0;0.2421;0.0007;9.3187;0.0284;43165;61281;201.908;0;36;0;-0.054;72211118;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;-0.03;-0.115;267.991;380.449;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211206;39.9;36.3;0;0;0;35.6;-0.08;0;0.07;0.08;-199;0;0.2421;0.0007;9.3187;0.0284;43164;61282;127.807;0;36;-0.002;-0.054;72211175;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;-0.1;-0.122;267.978;380.462;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211300;39.9;36.3;0;0;0;35.6;0.07;0;0.07;-0.07;-185;0;0.2421;0.0007;9.3187;0.0284;43162;61284;24.0753;0;36;0.002;-0.054;72211245;0.2421;0.0007;9.3187;0.0284;0.792;361.455;0;0.05;-0.121;267.972;380.468;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211362;39.9;36.3;0;0;0;35.6;0.09;0;-0.06;-0.09;-183;0;0.2421;0.0007;9.3187;0.0284;43161;61285;316.415;0;36;-0.001;-0.054;72211330;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;0.11;-0.115;267.966;380.474;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211425;39.9;36.3;0;0;0;35.6;-0.03;0;-0.11;0.03;-191;0;0.2421;0.0007;9.3187;0.0284;43160;61286;244.427;0;36;-0.003;-0.054;72211394;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;-0.02;-0.115;267.953;380.487;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211494;40;36.3;0;0;0;35.6;-0.11;0;0;0.11;-196;0;0.2421;0.0007;9.3187;0.0284;43158;61288;169.296;0;36;0.001;-0.053;72211456;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;-0.1;-0.121;267.947;380.493;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211581;39.8;36.3;0;0;0;35.6;0;0;0.1;0;-190;0;0.2421;0.0007;9.3187;0.0284;43157;61289;60.5898;0;36;-0.002;-0.054;72211525;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;-0.02;-0.123;267.941;380.499;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211644;39.9;36.3;0;0;0;35.6;0.11;0;0;-0.11;-179;0;0.2421;0.0007;9.3187;0.0284;43155;61291;355.163;0;36;0.001;-0.053;72211611;0.2421;0.0007;9.3187;0.0284;0.776;354.331;0;0.11;-0.117;267.935;380.511;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211706;40;36.3;0;0;0;35.6;0.04;0;-0.1;-0.04;-184;0;0.2421;0.0007;9.3187;0.0284;43154;61292;285.699;0;36;0.002;-0.054;72211675;0.2421;0.0007;9.3187;0.0284;0.771;351.941;0;0.03;-0.114;267.922;380.518;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211800;40;36.3;0;0;0;35.6;-0.09;0;-0.03;0.09;-195;0;0.2421;0.0007;9.3187;0.0284;43152;61294;171.629;0;36;0;-0.054;72211745;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;-0.06;-0.118;267.916;380.524;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211862;39.9;36.3;0;0;0;35.6;-0.03;0;0.11;0.03;-195;0;0.2421;0.0007;9.3187;0.0284;43151;61295;97.5488;0;36;0.002;-0.054;72211830;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;-0.11;-0.121;267.904;380.536;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211925;39.9;36.3;0;0;0;35.6;0.09;0;0.07;-0.09;-185;0;0.2421;0.0007;9.3187;0.0284;43150;61296;31.4184;0;36;0;-0.054;72211894;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;0.11;-0.118;267.898;380.543;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72211987;39.9;36.3;0;0;0;35.6;0.1;0;-0.05;-0.1;-183;0;0.2421;0.0007;9.3187;0.0284;43149;61297;323.641;0;36;0;-0.054;72211956;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;0.12;-0.112;267.885;380.555;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212081;39.9;36.3;0;0;0;35.6;-0.04;0;-0.09;0.04;-194;0;0.2421;0.0007;9.3187;0.0284;43147;61299;212.777;0;36;0;-0.054;72212025;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;-0.01;-0.113;267.879;380.561;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212144;40;36.3;0;0;0;35.6;-0.09;0;0.06;0.09;-200;0;0.2421;0.0007;9.3187;0.0284;43146;61300;136.241;0;36;-0.001;-0.054;72212111;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;-0.12;-0.12;267.873;380.567;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212206;39.9;36.3;0;0;0;35.6;0.02;0;0.11;-0.03;-192;0;0.2421;0.0007;9.3187;0.0284;43145;61301;66.9895;0;36;-0.002;-0.054;72212181;0.2421;0.0007;9.3187;0.0284;0.792;361.455;0;0.03;-0.121;267.86;380.58;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212330;39.9;36.3;0;0;0;35.6;0.1;0;-0.01;-0.1;-183;0;0.2421;0.0007;9.3187;0.0284;43143;61303;325.361;0;36;0.002;-0.054;72212246;0.2421;0.0007;9.3187;0.0284;0.795;362.635;0;0.14;-0.115;267.854;380.586;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212425;39.9;36.3;0;0;0;35.6;-0.06;0;-0.06;0.06;-196;0;0.2421;0.0007;9.3187;0.0284;43140;61306;177.977;0;36;-0.002;-0.054;72212366;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;0.05;-0.113;267.848;380.592;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212487;39.9;36.2;0;0;0;35.6;-0.04;0;0.1;0.04;-195;0;0.2421;0.0007;9.3187;0.0284;43139;61307;104.025;0;36;0.003;-0.053;72212455;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;-0.1;-0.121;267.829;380.611;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212581;40;36.3;0;0;0;35.6;0.09;0;0.04;-0.09;-184;0;0.2421;0.0007;9.3187;0.0284;43138;61308;2.19403;0;36;-0.002;-0.054;72212525;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;0.07;-0.119;267.823;380.617;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212644;39.9;36.3;0;0;0;35.6;0.06;0;-0.1;-0.06;-182;0;0.2421;0.0007;9.3187;0.0284;43136;61310;294.269;0;36;0.001;-0.053;72212618;0.2421;0.0007;9.3187;0.0284;0.795;362.635;0;0.12;-0.114;267.817;380.623;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212706;39.9;36.3;0;0;0;35.6;-0.07;0;-0.09;0.07;-193;0;0.2421;0.0007;9.3187;0.0284;43135;61311;220.265;0;36;0.003;-0.054;72212675;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;-0.1;-0.117;267.804;380.636;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212800;39.9;36.3;0;0;0;35.6;-0.07;0;0.07;0.07;-195;0;0.2421;0.0007;9.3187;0.0284;43133;61313;106.852;0;36;0;-0.054;72212746;0.2421;0.0007;9.3187;0.0284;0.771;351.941;0;-0.11;-0.123;267.798;380.642;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212862;39.9;36.2;0;0;0;35.6;0.08;0;0.08;-0.08;-185;0;0.2421;0.0007;9.3187;0.0284;43132;61314;39.2083;0;36;0.001;-0.054;72212830;0.2421;0.0007;9.3187;0.0284;0.784;357.902;0;0.02;-0.121;267.786;380.654;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212925;40;36.3;0;0;0;35.6;0.1;0;-0.04;-0.1;-182;0;0.2421;0.0007;9.3187;0.0284;43131;61315;332.697;0;36;0;-0.054;72212893;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;0.11;-0.115;267.78;380.66;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72212987;39.9;36.2;0;0;0;35.6;0;0;-0.11;0;-187;0;0.2421;0.0007;9.3187;0.0284;43130;61316;261.322;0;36;0;-0.054;72212956;0.2421;0.0007;9.3187;0.0284;0.795;362.635;0;0;-0.113;267.767;380.673;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72213081;40;36.2;0;0;0;35.6;-0.1;0;0;0.1;-200;0;0.2421;0.0007;9.3187;0.0284;43128;61318;145.606;0;36;0;-0.054;72213025;0.2421;0.0007;9.3187;0.0284;0.795;362.635;0;-0.14;-0.119;267.761;380.679;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72213144;40;36.2;0;0;0;35.6;0.01;0;0.11;-0.01;-192;0;0.2421;0.0007;9.3187;0.0284;43127;61319;74.772;0;36;-0.001;-0.054;72213111;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;-0.04;-0.124;267.755;380.685;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72213206;40;36.3;0;0;0;35.6;0.11;0;0.02;-0.11;-185;0;0.2421;0.0007;9.3187;0.0284;43126;61320;8.08183;0;36;-0.001;-0.054;72213175;0.2421;0.0007;9.3187;0.0284;0.787;359.088;0;0.11;-0.115;267.742;380.698;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72213300;40;36.2;0;0;0;35.6;0.03;0;-0.1;-0.03;-187;0;0.2421;0.0007;9.3187;0.0284;43124;61322;263.208;0;36;0.001;-0.054;72213245;0.2421;0.0007;9.3187;0.0284;0.782;356.713;0;0.05;-0.112;267.736;380.704;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72213362;39.9;36.2;0;0;0;35.6;-0.1;0;-0.03;0.11;-199;0;0.2421;0.0007;9.3187;0.0284;43123;61323;186.052;0;36;-0.003;-0.054;72213330;0.2421;0.0007;9.3187;0.0284;0.779;355.523;0;-0.06;-0.116;267.73;380.71;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
